BUS_ID,LAT,LON,gridX,gridY
1673,35.850761,128.477893,87,90
1674,35.8054148,128.5370914,88,89
1675,35.808009,128.549891,88,89
1676,35.820886,128.526308,88,89
1677,35.827144,128.544102,88,90
1678,35.863568,128.491345,87,90
1679,35.864866,128.491453,87,90
1680,35.84894,128.477893,87,90
1681,35.845343,128.477904,87,90
1682,35.842658,128.477899,87,90
1683,35.842882,128.478222,87,90
1684,35.8411316,128.4776516,87,90
1685,35.8505905,128.4909566,87,90
1686,35.839524,128.481655,87,90
1687,37.612884,126.6255305,54,128
1688,35.83981,128.484424,87,90
1689,35.839528,128.48502,87,90
1690,35.83517,128.486311,87,90
1691,37.5686643,126.6435975,54,127
1692,35.8359103,128.4914005,87,90
1693,35.8336767,128.4892806,87,90
1694,35.825452,128.499876,87,89
1695,35.825803,128.500022,87,89
1696,35.8301611,128.500372,87,90
1697,35.8431872,128.4911225,87,90
1698,35.8325092,128.5005189,87,90
1699,35.833987,128.499896,87,90
1700,35.856205,128.500036,87,90
1701,37.5905876,126.9906065,60,127
1702,35.858594,128.499752,87,90
1703,35.8684907,128.5422836,88,90
1704,35.8334387,128.5084823,87,90
1705,35.8319944,128.5085101,87,90
1706,35.8286337,128.5064548,87,90
1707,35.828717,128.5077325,87,90
1708,35.825349,128.507202,87,89
1709,35.82615,128.507539,87,89
1710,37.3903613,126.9642255,60,123
1711,35.8236343,128.5079826,87,89
1712,35.8198569,128.5050107,87,89
1713,35.823795,128.512305,87,89
1714,35.826399,128.512433,87,89
1715,35.826263,128.512686,87,89
1716,35.829127,128.515272,87,90
1717,35.82909,128.515538,87,90
1718,35.8319852,128.5155287,87,90
1719,35.0151964,126.5481335,53,71
1720,35.835848,128.516024,87,90
1721,35.835624,128.515813,87,90
1722,37.7430425,127.0610953,61,131
1723,35.850158,128.52928,88,90
1724,35.851877,128.52772,88,90
1725,35.8530142,128.5275561,88,90
1726,35.853169,128.524861,88,90
1727,35.853548,128.52548,88,90
1728,35.854163,128.526473,88,90
1729,35.853856,128.526504,88,90
1730,35.85418,128.528831,88,90
1731,35.8418,128.531893,88,90
1732,35.8423547,128.5333408,88,90
1733,35.841759,128.535036,88,90
1734,35.842083,128.535116,88,90
1735,35.8392164,128.540979,88,90
1736,35.8392997,128.5398958,88,90
1737,35.839377,128.543621,88,90
1738,35.839673,128.543811,88,90
1739,35.8386332,128.5478117,88,90
1740,36.808468,128.617884,89,111
1741,35.5233796,129.3240532,102,83
1742,35.847567,128.552246,88,90
1743,35.847298,128.551779,88,90
1744,35.851398,128.554121,88,90
1745,35.851574,128.554875,88,90
1746,35.853843,128.55736,88,90
1747,35.853805,128.55778,88,90
1748,35.855596,128.568001,88,90
1749,35.855361,128.568121,88,90
1750,35.856836,128.565098,88,90
1751,35.856441,128.564575,88,90
1752,35.856476,128.52093,87,90
1753,35.8530201,128.5294242,88,90
1754,35.846077,128.536847,88,90
1755,35.836208,128.530616,88,90
1756,35.832871,128.531158,88,90
1757,35.836406,128.530816,88,90
1758,37.5093501,127.1290675,62,126
1759,35.857247,128.517779,87,90
1760,35.857012,128.517977,87,90
1761,35.845215,128.527985,88,90
1762,35.8474096,128.5264524,88,90
1763,35.858726,128.517723,87,90
1764,35.9071539,128.6070264,89,91
1765,35.814448,128.510165,87,89
1766,35.814263,128.509311,87,89
1767,35.816666,128.505763,87,89
1768,35.817296,128.503908,87,89
1769,35.811607,128.514849,87,89
1770,35.811221,128.514526,87,89
1771,35.850412,128.530799,88,90
1772,35.817042,128.539629,88,89
1773,35.845473,128.530799,88,90
1774,35.8478818,128.5299243,88,90
1775,35.853656,128.537098,88,90
1776,35.824916,128.503126,87,89
1777,35.824718,128.502948,87,89
1778,35.84244,128.491647,87,90
1779,35.835206,128.492919,87,90
1780,35.825117,128.527653,88,89
1781,35.823282,128.522616,88,89
1782,35.823544,128.522496,88,89
1783,35.825647,128.527967,88,89
1784,35.819782,128.521221,88,89
1785,35.819775,128.520712,88,89
1786,35.858072,128.520951,87,90
1787,37.3920924,127.447651,68,123
1788,35.821799,128.534028,88,89
1789,35.853825,128.499988,87,90
1790,35.821088,128.519304,87,89
1791,35.8208,128.519192,87,89
1792,37.6423811,126.6643036,54,128
1793,35.846786,128.529346,88,90
1794,35.8433779,128.5228444,88,90
1795,35.8433779,128.5228444,88,90
1796,35.837606,128.538484,88,90
1797,35.836822,128.485668,87,90
1798,35.836884,128.485978,87,90
1799,35.818391,128.519884,87,89
1800,35.816616,128.517604,87,89
1801,35.816399,128.51768,87,89
1802,35.818165,128.519872,87,89
1803,35.816201,128.511426,87,89
1804,35.816399,128.511472,87,89
1805,35.854097,128.499646,87,90
1806,35.812738,128.536667,88,89
1807,35.8098864,128.5361192,88,89
1808,35.838876,128.556635,88,90
1809,35.839093,128.556415,88,90
1810,35.838743,128.552118,88,90
1811,35.839594,128.547331,88,90
1812,35.806011,128.520888,88,89
1813,35.804074,128.51656,87,89
1814,35.80382,128.516824,87,89
1815,35.805788,128.520422,88,89
1816,35.804753,128.518014,87,89
1817,35.853843,128.529416,88,90
1818,35.817491,128.504596,87,89
1819,35.8549361,128.509426,87,90
1820,35.8147896,128.5184275,87,89
1821,35.827488,128.523363,88,90
1822,35.827505,128.523651,88,90
1823,35.8359671,128.5580608,88,90
1824,35.824485,128.545932,88,89
1825,35.809453,128.531533,88,89
1826,35.809971,128.532433,88,89
1827,35.812852,128.516716,87,89
1828,35.812826,128.516384,87,89
1829,35.8512575,128.537061,88,90
1830,35.807759,128.527339,88,89
1831,35.86231,128.573795,88,90
1832,35.816425,128.505175,87,89
1833,35.859252,128.506222,87,90
1834,35.854144,128.583313,89,90
1835,35.8583084,128.5725716,88,90
1836,35.857557,128.57447,88,90
1837,35.854298,128.57376,88,90
1838,35.855125,128.590894,89,90
1839,35.855659,128.590466,89,90
1840,35.836057,128.556151,88,90
1841,35.836677,128.556553,88,90
1842,35.83458,128.555731,88,90
1843,35.828021,128.561064,88,90
1844,35.831928,128.577262,89,90
1845,35.8321621,128.5655325,88,90
1846,35.838985,128.564141,88,90
1847,35.838373,128.559975,88,90
1848,35.838145,128.560615,88,90
1849,35.833143,128.558698,88,90
1850,35.833219,128.559617,88,90
1851,35.833961,128.56094,88,90
1852,35.992564,128.614675,89,93
1853,35.834805,128.565462,88,90
1854,35.834994,128.565662,88,90
1855,35.8354674,128.5717262,88,90
1856,35.8414672,128.6034175,89,90
1857,35.8354674,128.5717262,88,90
1858,35.833073,128.571482,88,90
1859,35.8354674,128.5717262,88,90
1860,35.837634,128.571503,88,90
1861,35.838564,128.571267,88,90
1862,35.839477,128.564964,88,90
1863,35.839229,128.567707,88,90
1864,35.839631,128.568529,88,90
1865,35.839172,128.572123,88,90
1866,35.839542,128.572115,88,90
1867,35.838941,128.575365,88,90
1868,35.839339,128.574958,88,90
1869,35.837739,128.57964,89,90
1870,35.838197,128.579953,89,90
1871,35.835616,128.57875,89,90
1872,35.835477,128.577664,89,90
1873,35.83536,128.574022,88,90
1874,35.835215,128.574154,88,90
1875,35.833901,128.579457,89,90
1876,35.832409,128.578517,89,90
1877,35.832357,128.576125,88,90
1878,35.831259,128.57386,88,90
1879,35.832157,128.568907,88,90
1880,35.830521,128.57381,88,90
1881,35.832342,128.579269,89,90
1882,35.8321068,128.580781,89,90
1883,35.833035,128.585085,89,90
1884,35.840257,128.575264,88,90
1885,35.840432,128.574402,88,90
1886,35.841954,128.572774,88,90
1887,35.842447,128.571472,88,90
1888,35.84453,128.569516,88,90
1889,35.844269,128.569293,88,90
1890,35.839091,128.558862,88,90
1891,35.841659,128.560828,88,90
1892,36.0104892,129.3645354,102,94
1893,35.845391,128.564662,88,90
1894,35.845814,128.564699,88,90
1895,35.847887,128.568599,88,90
1896,35.848346,128.568757,88,90
1897,35.850373,128.572691,88,90
1898,35.85043,128.572182,88,90
1899,35.535871,129.320639,102,84
1900,35.850961,128.576039,88,90
1901,35.851112,128.576505,88,90
1902,35.85152,128.579696,89,90
1903,35.851896,128.580352,89,90
1904,35.850792,128.581296,89,90
1905,35.850179,128.581258,89,90
1906,35.846264,128.579923,89,90
1907,35.846371,128.580212,89,90
1908,35.841767,128.579846,89,90
1909,35.841973,128.580136,89,90
1910,35.84116,128.582333,89,90
1911,35.841289,128.58178,89,90
1912,35.844859,128.589157,89,90
1913,35.843249,128.586532,89,90
1914,35.844269,128.588251,89,90
1915,35.846771,128.590754,89,90
1916,35.847431,128.590327,89,90
1917,35.850736,128.590828,89,90
1918,35.85173,128.590381,89,90
1919,35.844968,128.594338,89,90
1920,35.845198,128.595193,89,90
1921,35.844774,128.59726,89,90
1922,35.833762,128.596657,89,90
1923,35.836276,128.595071,89,90
1924,35.837673,128.595147,89,90
1925,35.854889,128.605827,89,90
1926,35.854283,128.602512,89,90
1927,35.854138,128.602777,89,90
1928,35.8549851,128.601267,89,90
1929,35.852978,128.598661,89,90
1930,35.853881,128.598346,89,90
1931,35.851481,128.598694,89,90
1932,35.851393,128.598405,89,90
1933,35.847199,128.604296,89,90
1934,35.848039,128.603926,89,90
1935,35.850538,128.603558,89,90
1936,35.850845,128.603272,89,90
1937,35.845191,128.603905,89,90
1938,35.845884,128.60412,89,90
1939,35.843235,128.604012,89,90
1940,35.842864,128.604208,89,90
1941,35.841766,128.603835,89,90
1942,35.841986,128.603227,89,90
1943,35.842225,128.60034,89,90
1944,35.844905,128.59984,89,90
1945,35.84447,128.602172,89,90
1946,35.8453557,128.603473,89,90
1947,35.841742,128.597857,89,90
1948,35.8367177,128.5970294,89,90
1949,35.837716,128.599044,89,90
1950,35.834925,128.600263,89,90
1951,35.83515,128.600397,89,90
1952,35.834004,128.602337,89,90
1953,35.834612,128.603448,89,90
1954,35.84104,128.604914,89,90
1955,35.832891,128.597967,89,90
1956,35.832567,128.597777,89,90
1957,35.828906,128.588939,89,90
1958,35.837997,128.595183,89,90
1959,36.3851855,127.3814077,67,101
1960,37.4839302,126.773103,56,125
1961,35.834215,128.579758,89,90
1962,35.828736,128.588805,89,90
1963,35.83951,128.595405,89,90
1964,35.839565,128.595283,89,90
1965,35.83144,128.569921,88,90
1966,35.841768,128.598134,89,90
1967,35.82,128.579,89,89
1968,35.8324121,128.5668657,88,90
1969,35.843265,128.59799,89,90
1970,35.844411,128.603035,89,90
1971,35.847637,128.604975,89,90
1972,35.815249,128.6490528,90,89
1973,35.840639,128.60035,89,90
1974,35.841418,128.605027,89,90
1975,35.840999,128.600453,89,90
1976,35.849488,128.571223,88,90
1977,35.836086,128.595169,89,90
1978,35.844646,128.599373,89,90
1979,35.8424,128.599688,89,90
1980,35.854416,128.582994,89,90
1981,35.833173,128.571294,88,90
1982,35.839493,128.723422,91,90
1983,35.830646,128.560629,88,90
1984,35.83332,128.559408,88,90
1985,35.83332,128.559408,88,90
1986,35.848445,128.598438,89,90
1987,35.848435,128.598715,89,90
1988,35.8478003,128.5989195,89,90
1989,35.844774,128.59726,89,90
1990,35.839473,128.723665,91,90
1991,35.833251,128.594406,89,90
1992,35.832994,128.593408,89,90
1993,35.8599719,128.6228987,89,90
1994,35.860805,128.610412,89,90
1995,35.853766,128.622625,89,90
1996,35.86031,128.610364,89,90
1997,35.859365,128.618838,89,90
1998,35.8593352,128.617898,89,90
1999,35.859187,128.621892,89,90
2000,35.859656,128.621863,89,90
2001,35.858608,128.629262,89,90
2002,35.858989,128.63056,89,90
2003,35.858579,128.633004,89,90
2004,35.859018,128.633461,89,90
2005,35.858617,128.637743,90,90
2006,35.859051,128.637425,90,90
2007,35.858657,128.642194,90,90
2008,35.859088,128.642453,90,90
2009,35.858052,128.647415,90,90
2010,35.858047,128.648368,90,90
2011,35.857819,128.64882,90,90
2012,35.858111,128.644692,90,90
2013,35.85784,128.6449,90,90
2014,35.854607,128.639217,90,90
2015,35.855187,128.640384,90,90
2016,35.862081,128.647337,90,90
2017,35.86307,128.644433,90,90
2018,35.860994,128.644904,90,90
2019,35.8652429,128.6400523,90,90
2020,35.863363,128.641812,90,90
2021,37.4969606,127.0113849,60,125
2022,35.860494,128.635588,90,90
2023,35.860448,128.635842,90,90
2024,35.857185,128.625464,89,90
2025,35.857083,128.626183,89,90
2026,35.8546947,128.6248126,89,90
2027,35.853968,128.623712,89,90
2028,35.85422,128.620237,89,90
2029,35.85398,128.619582,89,90
2030,35.8542993,128.6171103,89,90
2031,35.854276,128.61468,89,90
2032,35.853616,128.613357,89,90
2033,35.854912,128.61009,89,90
2034,35.854661,128.609878,89,90
2035,35.865815,128.626517,89,90
2036,35.8661503,128.6288002,89,90
2037,35.86385,128.626535,89,90
2038,37.4912067,126.7570766,56,125
2039,35.865777,128.618035,89,90
2040,35.865262,128.61833,89,90
2041,35.858039,128.617277,89,90
2042,35.858352,128.617723,89,90
2043,35.855498,128.617047,89,90
2044,35.855776,128.61747,89,90
2045,35.858109,128.614145,89,90
2046,35.852943,128.609078,89,90
2047,35.858282,128.608577,89,90
2048,35.862792,128.611302,89,90
2049,35.866687,128.614764,89,90
2050,35.867694,128.615093,89,90
2051,35.875566,128.645376,90,91
2052,35.8755,128.64604,90,91
2053,35.872716,128.647346,90,91
2054,35.872198,128.648228,90,91
2055,35.867373,128.645343,90,90
2056,35.866768,128.643888,90,90
2057,35.866372,128.643796,90,90
2058,35.86437,128.644045,90,90
2059,35.86623,128.638369,90,90
2060,35.865738,128.63429,89,90
2061,35.8663538,128.6353027,90,90
2062,35.8661503,128.6288002,89,90
2063,35.8600489,128.6312755,89,90
2064,35.86721,128.632043,89,90
2065,35.866974,128.632373,89,90
2066,35.868008,128.631086,89,90
2067,35.872178,128.643621,90,91
2068,35.872439,128.64369,90,91
2069,35.869007,128.64498,90,90
2070,35.869168,128.645103,90,90
2071,35.8345515,128.6063619,89,90
2072,35.830794,128.607957,89,90
2073,35.828023,128.608733,89,90
2074,35.823894,128.610782,89,89
2075,35.822287,128.611279,89,89
2076,35.821581,128.611849,89,89
2077,35.819956,128.612346,89,89
2078,35.819295,128.612905,89,89
2079,35.817579,128.613677,89,89
2080,35.816632,128.613869,89,89
2081,35.814261,128.61571,89,89
2082,35.813318,128.61671,89,89
2083,35.811309,128.618299,89,89
2084,35.809039,128.619808,89,89
2085,35.806711,128.622125,89,89
2086,35.825906,128.612214,89,90
2087,35.826024,128.612038,89,90
2088,35.826355,128.617685,89,90
2089,35.825009,128.621836,89,90
2090,35.825217,128.621782,89,90
2091,35.824258,128.624055,89,90
2092,35.826233,128.625575,89,90
2093,37.5956164,127.0808198,62,127
2094,35.830177,128.621268,89,90
2095,35.829712,128.620556,89,90
2096,35.82978,128.61593,89,90
2097,35.829317,128.614952,89,90
2098,35.8292466,128.6106116,89,90
2099,35.826637,128.610106,89,90
2100,35.826087,128.610246,89,90
2101,35.830483,128.610755,89,90
2102,35.832408,128.611401,89,90
2103,35.832473,128.611091,89,90
2104,35.834741,128.609991,89,90
2105,37.495895,126.765241,56,125
2106,35.840704,128.6108,89,90
2107,35.840482,128.613677,89,90
2108,35.840736,128.615096,89,90
2109,35.840155,128.617659,89,90
2110,35.840533,128.617629,89,90
2111,35.840264,128.620959,89,90
2112,35.8386902,128.6230824,89,90
2113,35.835898,128.623393,89,90
2114,35.832357,128.623089,89,90
2115,35.83275,128.623911,89,90
2116,35.838624,128.624411,89,90
2117,35.831929,128.616987,89,90
2118,35.831994,128.616589,89,90
2119,35.844331,128.616961,89,90
2120,35.844775,128.616566,89,90
2121,35.848631,128.616972,89,90
2122,35.8494943,128.6178881,89,90
2123,35.851055,128.617013,89,90
2124,35.852003,128.61671,89,90
2125,35.850922,128.613093,89,90
2126,35.851479,128.613485,89,90
2127,37.486742,126.947837,59,125
2128,35.848344,128.613151,89,90
2129,35.84403,128.612409,89,90
2130,35.843966,128.61274,89,90
2131,37.4962609,126.7647243,56,125
2132,35.8380511,128.6109447,89,90
2133,35.839101,128.612249,89,90
2134,35.836777,128.612021,89,90
2135,35.134587,129.0427292,97,75
2136,35.795199,128.775598,92,89
2137,35.838153,128.607128,89,90
2138,37.5740603,126.9017545,58,127
2139,35.843556,128.608243,89,90
2140,35.849702,128.608412,89,90
2141,35.846817,128.613858,89,90
2142,37.4880129,126.7679645,56,125
2143,35.846543,128.618096,89,90
2144,35.846797,128.6177,89,90
2145,35.846386,128.620486,89,90
2146,35.846611,128.620543,89,90
2147,35.846191,128.623451,89,90
2148,35.847381,128.625177,89,90
2149,35.850254,128.625465,89,90
2150,35.85302,128.625719,89,90
2151,35.849195,128.624582,89,90
2152,35.847466,128.624425,89,90
2153,35.8442173,128.6256098,89,90
2154,35.844588,128.624933,89,90
2155,35.839174,128.626009,89,90
2156,35.8395811,128.6264176,89,90
2157,35.83933,128.630659,89,90
2158,35.839744,128.630718,89,90
2159,35.840325,128.633457,89,90
2160,35.8687145,128.6321085,89,90
2161,35.840876,128.636605,90,90
2162,35.843711,128.639096,90,90
2163,35.843362,128.638717,90,90
2164,35.846657,128.639408,90,90
2165,35.847046,128.639112,90,90
2166,35.84958,128.638844,90,90
2167,35.850033,128.638416,90,90
2168,35.838034,128.640501,90,90
2169,35.8248563,128.6451417,90,90
2170,35.826471,128.643772,90,90
2171,35.8241923,128.6440253,90,90
2172,35.824256,128.643289,90,90
2173,35.822626,128.641417,90,89
2174,35.822552,128.641649,90,89
2175,35.82083,128.638448,90,89
2176,35.820633,128.638147,90,89
2177,35.820635,128.634451,90,89
2178,35.820472,128.634461,90,89
2179,35.821332,128.63221,89,89
2180,35.821197,128.632165,89,89
2181,35.822239,128.62934,89,89
2182,35.821985,128.62967,89,89
2183,35.823156,128.626414,89,89
2184,35.823204,128.625751,89,89
2185,35.823762,128.624106,89,89
2186,35.827001,128.625282,89,90
2187,35.826064,128.626902,89,90
2188,35.825592,128.629322,89,90
2189,35.82418,128.633893,90,90
2190,35.824413,128.634094,90,90
2191,35.822839,128.636859,90,89
2192,35.8229,128.637324,90,89
2193,35.820659,128.640129,90,89
2194,35.821065,128.640065,90,89
2195,35.818576,128.64362,90,89
2196,35.8188,128.643832,90,89
2197,35.815176,128.648959,90,89
2198,35.817952,128.645773,90,89
2199,35.818437,128.646064,90,89
2200,35.826136,128.630356,89,90
2201,35.827636,128.6282211,89,90
2202,35.82538,128.633626,90,90
2203,35.826579,128.633635,89,90
2204,35.8295526,128.6336094,89,90
2205,37.308678,127.0111958,60,121
2206,35.830043,128.629623,89,90
2207,35.830416,128.625431,89,90
2208,35.83036,128.627567,89,90
2209,35.856604,128.650127,90,90
2210,35.856435,128.651399,90,90
2211,35.854609,128.653931,90,90
2212,35.855105,128.653924,90,90
2213,35.853275,128.657296,90,90
2214,35.853505,128.65804,90,90
2215,35.862587,128.648836,90,90
2216,35.863524,128.648855,90,90
2217,35.868108,128.649557,90,90
2218,35.868084,128.649047,90,90
2219,35.877508,128.647995,90,91
2220,35.8768103,128.6574388,90,91
2221,35.853592,128.652151,90,90
2222,35.850453,128.652491,90,90
2223,35.850679,128.654087,90,90
2224,35.849245,128.654718,90,90
2225,35.849965,128.656062,90,90
2226,37.6159472,127.0786805,62,128
2227,35.85104,128.665382,90,90
2228,35.847756,128.669296,90,90
2229,35.847624,128.67028,90,90
2230,35.845297,128.673792,90,90
2231,35.845784,128.673818,90,90
2232,35.8413854,128.685132,90,90
2233,35.841703,128.686115,90,90
2234,35.84235,128.689663,90,90
2235,35.842712,128.689378,90,90
2236,35.842715,128.695057,91,90
2237,35.843159,128.694718,91,90
2238,35.842099,128.698738,91,90
2239,35.842291,128.699824,91,90
2240,35.841653,128.702542,91,90
2241,35.84004,128.707177,91,90
2242,35.840508,128.707214,91,90
2243,35.8378585,128.7091576,91,90
2244,35.837318,128.708669,91,90
2245,35.83666,128.708719,91,90
2246,35.8351366,128.7089077,91,90
2247,35.8378178,128.7106785,91,90
2248,35.838244,128.712064,91,90
2249,35.8349862,128.7201769,91,90
2250,35.83678,128.717376,91,90
2251,35.856787,128.613647,89,90
2252,35.857283,128.608248,89,90
2253,35.863135,128.611271,89,90
2254,35.8097769,128.6223611,89,89
2255,35.863747,128.616702,89,90
2256,35.862993,128.614315,89,90
2257,35.841287,128.616572,89,90
2258,35.841267,128.61697,89,90
2259,35.839428,128.616956,89,90
2260,35.839565,128.61657,89,90
2261,35.836564,128.61658,89,90
2262,35.836337,128.616977,89,90
2263,35.8598547,128.6472184,90,90
2264,35.85746,128.648529,90,90
2265,35.858352,128.677965,90,90
2266,35.834223,128.707778,91,90
2267,35.806899,128.62227,89,89
2268,35.833353,128.685191,90,90
2269,35.832849,128.685142,90,90
2270,35.832767,128.691473,91,90
2271,35.832245,128.691435,91,90
2272,35.831284,128.701676,91,90
2273,35.830834,128.701605,91,90
2274,35.8403306,128.7155181,91,90
2275,35.839143,128.715604,91,90
2276,35.8397471,128.7041025,91,90
2277,35.839082,128.704545,91,90
2278,35.828913,128.609349,89,90
2279,35.834863,128.614364,89,90
2280,35.8346949,128.6129927,89,90
2281,35.835361,128.606719,89,90
2282,35.843973,128.607781,89,90
2283,35.847236,128.611171,89,90
2284,35.846992,128.611358,89,90
2285,35.847423,128.608206,89,90
2286,35.835331,128.7048803,91,90
2287,35.835351,128.705929,91,90
2288,35.830147,128.704975,91,90
2289,35.830007,128.704387,91,90
2290,35.833281,128.678826,90,90
2291,35.8646867,128.6046112,89,90
2292,35.8485788,128.6734385,90,90
2293,36.883894,126.644784,54,112
2294,35.829716,128.668425,90,90
2295,35.843864,128.64244,90,90
2296,35.845246,128.641998,90,90
2297,35.846347,128.650143,90,90
2298,35.847138,128.648921,90,90
2299,35.861264,128.640089,90,90
2300,35.8729087,128.6469403,90,91
2301,35.817163,128.644948,90,89
2302,35.817071,128.645323,90,89
2303,35.814138,128.647803,90,89
2304,35.840544,128.63296,89,90
2305,35.8403844,128.6236101,89,90
2306,35.835227,128.624129,89,90
2307,35.826243,128.616755,89,90
2308,35.860072,128.612754,89,90
2309,35.849465,128.656922,90,90
2310,35.850607,128.652337,90,90
2311,35.852023,128.652205,90,90
2312,35.854434,128.652977,90,90
2313,35.811066,128.618208,89,89
2314,35.824392,128.624343,89,90
2315,35.859794,128.613918,89,90
2316,35.847169,128.608481,89,90
2317,35.832274,128.695807,91,90
2318,35.832018,128.70715,91,90
2319,35.86122,128.639868,90,90
2320,35.869283,128.637175,90,90
2321,35.841514,128.713942,91,90
2322,35.862866,128.618112,89,90
2323,35.853677,128.61369,89,90
2324,35.858477,128.678188,90,90
2325,35.8677987,128.6693272,90,90
2326,35.869533,128.637631,90,90
2327,35.840339,128.711474,91,90
2328,35.862552,128.617722,89,90
2329,35.8609096,128.6135271,89,90
2330,35.866768,128.643888,90,90
2331,35.825596,128.609323,89,90
2332,35.8243032,128.6318597,89,90
2333,35.8232478,128.6336096,90,89
2334,35.86576,128.640391,90,90
2335,35.8630766,128.6480238,90,90
2336,35.83073,128.707017,91,90
2337,35.836939,128.714886,91,90
2338,35.852691,128.624864,89,90
2339,35.863768,128.647008,90,90
2340,35.843209,128.721441,91,90
2341,35.849286,128.721097,91,90
2342,35.848593,128.720947,91,90
2343,35.843318,128.721276,91,90
2344,35.839493,128.723422,91,90
2345,35.839473,128.723665,91,90
2346,35.841793,128.710989,91,90
2347,35.87809,128.650391,90,91
2348,35.859102,128.644833,90,90
2349,35.823925,128.624107,89,89
2350,35.863901,128.645691,90,90
2351,35.839963,128.684683,90,90
2352,35.830743,128.683065,90,90
2353,35.829695,128.673848,90,90
2354,35.829423,128.674189,90,90
2355,35.82837,128.709851,91,90
2356,35.828083,128.709638,91,90
2357,35.8734922,128.6567171,90,91
2358,35.8739921,128.6533008,90,91
2359,35.845533,128.671956,90,90
2360,35.83827,128.655324,90,90
2361,35.8510096,128.6046189,89,90
2362,35.836661,128.667531,90,90
2363,35.8392595,128.6705308,90,90
2364,35.831921,128.678748,90,90
2365,35.841271,128.692388,91,90
2366,35.8381915,128.6942701,91,90
2367,35.834956,128.697945,91,90
2368,35.835036,128.698167,91,90
2369,35.838397,128.695207,91,90
2370,35.841233,128.692675,91,90
2371,35.839249,128.685086,90,90
2372,35.829115,128.6792,90,90
2373,35.829385,128.680818,90,90
2374,35.852087,128.652017,90,90
2375,35.8742611,128.6598155,90,91
2376,35.87718,128.650318,90,91
2377,35.864647,128.639364,90,90
2378,35.865037,128.639046,90,90
2379,35.809009,128.511082,87,89
2380,35.808783,128.511357,87,89
2381,37.5631761,127.0894865,62,127
2382,35.804381,128.622892,89,89
2383,35.804362,128.623169,89,89
2384,35.802663,128.622204,89,89
2385,35.802689,128.622403,89,89
2386,35.796929,128.625976,89,89
2387,35.796718,128.626649,89,89
2388,35.764087,128.649296,90,88
2389,35.740234,128.656587,90,88
2390,37.394126,127.7801742,74,123
2391,35.73633,128.66017,90,88
2392,35.733723,128.660525,90,88
2393,35.7225764,128.6305828,90,87
2394,35.807939,128.50853,87,89
2395,35.805188,128.502416,87,89
2396,35.805032,128.503101,87,89
2397,35.803904,128.499132,87,89
2398,35.803767,128.499607,87,89
2399,35.804895,128.494945,87,89
2400,35.805006,128.49416,87,89
2401,35.807578,128.488942,87,89
2402,35.807554,128.488245,87,89
2403,33.4584473,126.9425348,60,37
2404,35.8075502,128.4927463,87,89
2405,35.801132,128.493705,87,89
2406,35.801269,128.493241,87,89
2407,35.798187,128.488763,87,89
2408,35.797266,128.486954,87,89
2409,35.795966,128.485298,87,89
2410,35.790479,128.471193,87,89
2411,35.790306,128.471601,87,89
2412,35.788297,128.461909,86,89
2413,35.8387165,128.5457841,88,90
2414,35.785024,128.452753,86,89
2415,35.784736,128.452586,86,89
2416,35.781118,128.434148,86,88
2417,35.779068,128.430232,86,88
2418,35.779738,128.431973,86,88
2419,35.773435,128.419805,86,88
2420,35.77176,128.416755,86,88
2421,35.772085,128.41679,86,88
2422,35.766252,128.406695,86,88
2423,35.7726296,128.4154439,86,88
2424,35.761854,128.400945,85,88
2425,35.76199,128.400757,85,88
2426,35.7488637,128.4158545,86,88
2427,35.74468,128.410057,86,88
2428,35.737272,128.420246,86,87
2429,35.694593,128.4457976,86,87
2430,35.694593,128.4457976,86,87
2431,35.690954,128.446995,86,87
2432,35.6912878,128.4475475,86,87
2433,35.727641,128.439208,86,87
2434,35.727291,128.438797,86,87
2435,35.729744,128.44824,86,87
2436,35.736079,128.455726,86,87
2437,35.735979,128.455991,86,87
2438,35.740749,128.464962,87,88
2439,35.740948,128.464754,87,88
2440,35.729305,128.452305,86,87
2441,35.729097,128.452404,86,87
2442,35.7274779,128.4467688,86,87
2443,35.726879,128.447726,86,87
2444,35.729908,128.46197,87,87
2445,37.8630301,127.7309735,73,133
2446,35.804636,128.491707,87,89
2447,35.732554,128.467623,87,87
2448,35.888925,128.468275,87,91
2449,35.889051,128.468309,87,91
2450,35.887237,128.482498,87,91
2451,35.8874,128.482399,87,91
2452,35.884914,128.486216,87,91
2453,35.885068,128.486129,87,91
2454,35.887091,128.496065,87,91
2455,35.887209,128.496022,87,91
2456,35.856164,128.467462,87,90
2457,35.8583934,128.4647558,86,90
2458,35.858702,128.463801,86,90
2459,35.862374,128.458297,86,90
2460,35.877952,128.618506,89,91
2461,35.870954,128.496895,87,90
2462,35.871207,128.496719,87,90
2463,35.876688,128.496643,87,91
2464,35.876624,128.496897,87,91
2465,35.76606,128.660991,90,88
2466,35.866978,128.424329,86,90
2467,35.867203,128.424385,86,90
2468,35.8743781,128.4989542,87,91
2469,35.874459,128.497171,87,91
2470,35.2184849,129.227564,101,77
2471,35.7982623,128.5046255,87,89
2472,35.8072472,128.5004837,87,89
2473,35.805846,128.500428,87,89
2474,35.774376,128.42158,86,88
2475,35.7743052,128.4199089,86,88
2476,35.76765,128.409025,86,88
2477,35.775792,128.423866,86,88
2478,35.7744164,128.4259084,86,88
2479,35.726536,128.435654,86,87
